call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,churn,avg_usage_per_month,monthly_call_frequency,monthly_sms_frequency,has_complaint,has_call_failures,activity_score,customer_value_group
8,0,43,1,5918,101,15,13,3,1,1,30,300.76,0,137.62790697674419,2.3488372093023258,0.3488372093023256,0,1,129,High
11,1,43,0,2238,60,16,18,3,1,2,30,155.92,0,52.04651162790697,1.3953488372093024,0.37209302325581395,1,1,94,Medium
27,0,43,4,15140,231,62,33,3,1,1,30,862.84,0,352.09302325581393,5.372093023255814,1.441860465116279,0,1,326,Very High
6,0,43,2,3095,33,491,9,4,1,1,45,1305.7,0,71.97674418604652,0.7674418604651163,11.418604651162791,0,1,533,Very High
11,0,42,1,15485,188,158,31,2,1,1,25,1416.285,0,368.6904761904762,4.476190476190476,3.761904761904762,0,1,377,Very High
5,0,42,2,6500,92,194,27,3,1,1,30,1039.68,0,154.76190476190476,2.1904761904761907,4.619047619047619,0,1,313,Very High
2,0,42,0,875,20,8,12,2,1,2,25,76.275,0,20.833333333333332,0.47619047619047616,0.19047619047619047,0,1,40,Low
4,0,43,0,710,20,21,9,3,1,2,30,113.2,0,16.511627906976745,0.46511627906976744,0.4883720930232558,0,1,50,Low
0,0,42,0,0,0,8,0,2,1,2,25,36.0,1,0.0,0.0,0.19047619047619047,0,0,8,Low
5,0,42,1,7508,133,392,44,3,1,1,30,1873.64,0,178.76190476190476,3.1666666666666665,9.333333333333334,0,1,569,Very High
9,0,42,2,11465,160,19,48,4,1,1,45,338.125,0,272.9761904761905,3.8095238095238093,0.4523809523809524,0,1,227,High
10,0,42,2,6718,81,116,38,2,1,1,25,827.955,0,159.95238095238096,1.9285714285714286,2.761904761904762,0,1,235,Very High
25,1,38,0,955,53,24,18,3,1,2,30,136.32,1,25.13157894736842,1.394736842105263,0.631578947368421,1,1,95,Medium
23,0,41,9,10435,99,9,43,5,2,1,55,171.51,0,254.5121951219512,2.4146341463414633,0.21951219512195122,0,1,151,Medium
15,0,41,2,5818,104,34,25,3,1,1,30,372.88,0,141.90243902439025,2.5365853658536586,0.8292682926829268,0,1,163,High
3,0,39,1,2840,28,8,15,3,1,1,30,146.72,0,72.82051282051282,0.717948717948718,0.20512820512820512,0,1,51,Medium
11,0,40,0,2990,47,17,17,3,1,2,30,189.48,1,74.75,1.175,0.425,0,1,81,Medium
11,1,41,0,2268,50,42,32,4,1,2,45,162.95,1,55.31707317073171,1.2195121951219512,1.024390243902439,1,1,124,Medium
2,0,41,0,133,8,8,3,3,1,2,30,37.64,1,3.2439024390243905,0.1951219512195122,0.1951219512195122,0,1,19,Low
3,0,41,1,1668,31,8,7,4,1,1,45,62.475,0,40.68292682926829,0.7560975609756098,0.1951219512195122,0,1,46,Low
5,0,38,2,6785,103,22,23,5,1,1,55,136.32,0,178.55263157894737,2.710526315789474,0.5789473684210527,0,1,148,Medium
2,0,41,0,628,13,17,5,4,1,2,45,58.525,1,15.317073170731707,0.3170731707317073,0.4146341463414634,0,1,35,Low
2,0,41,2,338,10,12,3,5,1,1,55,23.22,0,8.24390243902439,0.24390243902439024,0.2926829268292683,0,1,25,Low
27,0,36,4,16075,244,8,81,2,1,1,25,770.355,0,446.52777777777777,6.777777777777778,0.2222222222222222,0,1,333,High
8,0,39,4,6965,122,279,34,3,2,1,30,1399.48,0,178.5897435897436,3.128205128205128,7.153846153846154,0,1,435,Very High
4,0,41,1,3718,88,10,29,3,1,1,30,192.24,0,90.6829268292683,2.1463414634146343,0.24390243902439024,0,1,127,Medium
5,0,40,0,1665,50,46,21,4,1,2,45,157.875,0,41.625,1.25,1.15,0,1,117,Medium
8,0,41,1,2780,59,183,24,2,1,1,25,951.255,0,67.8048780487805,1.4390243902439024,4.463414634146342,0,1,266,Very High
6,1,32,2,1315,42,201,12,3,2,1,30,858.28,1,41.09375,1.3125,6.28125,1,1,255,Very High
6,0,31,1,1568,45,38,69,5,1,1,55,81.195,0,50.58064516129032,1.4516129032258065,1.2258064516129032,0,1,152,Low
13,0,32,0,700,31,18,8,3,1,2,30,101.24,0,21.875,0.96875,0.5625,0,1,57,Low
2,0,31,0,825,16,29,4,4,1,2,45,93.525,0,26.612903225806452,0.5161290322580645,0.9354838709677419,0,1,49,Low
12,0,30,1,1225,38,27,14,2,1,1,25,178.335,0,40.833333333333336,1.2666666666666666,0.9,0,1,79,Medium
4,0,30,1,3225,67,16,24,3,1,1,30,195.68,0,107.5,2.2333333333333334,0.5333333333333333,0,1,107,Medium
4,0,23,1,1695,32,36,15,3,1,1,30,213.08,0,73.69565217391305,1.391304347826087,1.565217391304348,0,1,83,Medium
18,0,22,2,6392,147,93,43,2,2,1,25,712.755,0,290.54545454545456,6.681818181818182,4.2272727272727275,0,1,283,High
14,0,20,1,8932,177,81,41,5,1,1,55,258.135,0,446.6,8.85,4.05,0,1,299,High
10,0,21,4,2852,51,39,20,3,1,1,30,272.12,0,135.8095238095238,2.4285714285714284,1.8571428571428572,0,1,110,High
4,0,14,2,4390,46,223,11,3,1,1,30,1069.44,0,313.57142857142856,3.2857142857142856,15.928571428571429,0,1,280,Very High
5,1,14,2,1487,25,8,8,3,1,1,30,92.48,1,106.21428571428571,1.7857142857142858,0.5714285714285714,1,1,41,Low
14,0,39,1,5080,82,30,17,3,1,1,30,326.48,0,130.25641025641025,2.1025641025641026,0.7692307692307693,0,1,129,High
6,0,40,0,1028,16,15,4,3,1,2,30,101.76,0,25.7,0.4,0.375,0,1,35,Low
16,0,38,1,3163,71,367,24,3,1,1,30,1597.36,0,83.23684210526316,1.868421052631579,9.657894736842104,0,1,462,Very High
16,0,39,1,4908,77,9,35,1,1,1,15,323.675,0,125.84615384615384,1.9743589743589745,0.23076923076923078,0,1,121,High
9,0,39,1,3103,69,10,33,2,1,1,25,187.74,0,79.56410256410257,1.7692307692307692,0.2564102564102564,0,1,112,Medium
17,0,39,2,4485,93,40,28,3,1,1,30,343.12,0,115.0,2.3846153846153846,1.0256410256410255,0,1,161,High
10,0,39,1,3070,50,293,18,3,1,1,30,1296.8,0,78.71794871794872,1.2820512820512822,7.512820512820513,0,1,361,Very High
19,0,38,3,9825,132,152,43,3,1,1,30,1006.28,0,258.55263157894734,3.473684210526316,4.0,0,1,327,Very High
13,0,39,1,14483,180,8,44,3,1,1,30,618.52,0,371.35897435897436,4.615384615384615,0.20512820512820512,0,1,232,High
13,0,39,2,5225,94,10,25,3,1,1,30,252.76,0,133.97435897435898,2.41025641025641,0.2564102564102564,0,1,129,High
12,0,39,1,6628,106,15,12,3,1,1,30,329.36,0,169.94871794871796,2.717948717948718,0.38461538461538464,0,1,133,High
15,0,39,0,2948,65,16,17,3,1,2,30,184.52,0,75.58974358974359,1.6666666666666667,0.41025641025641024,0,1,98,Medium
31,1,39,4,15850,236,62,32,3,1,1,30,891.44,0,406.4102564102564,6.051282051282051,1.5897435897435896,1,1,330,Very High
10,0,39,2,3805,38,491,8,3,1,1,30,2117.72,0,97.56410256410257,0.9743589743589743,12.58974358974359,0,1,537,Very High
15,0,38,1,16195,193,158,30,2,1,1,25,1448.46,0,426.1842105263158,5.078947368421052,4.157894736842105,0,1,381,Very High
9,0,38,2,7210,97,194,26,3,1,1,30,1068.28,0,189.73684210526315,2.5526315789473686,5.105263157894737,0,1,317,Very High
6,0,38,0,1585,25,8,11,2,1,2,25,108.45,0,41.71052631578947,0.6578947368421053,0.21052631578947367,0,1,44,Low
8,0,39,0,1420,25,21,8,3,1,2,30,141.8,0,36.41025641025641,0.6410256410256411,0.5384615384615384,0,1,54,Medium
6,0,38,0,710,11,8,2,2,1,2,25,68.445,1,18.68421052631579,0.2894736842105263,0.21052631578947367,0,1,21,Low
9,0,38,1,8218,138,392,43,3,1,1,30,1902.24,0,216.26315789473685,3.6315789473684212,10.31578947368421,0,1,573,Very High
13,0,38,2,12175,165,19,47,4,1,1,45,356.0,0,320.39473684210526,4.342105263157895,0.5,0,1,231,High
14,0,38,2,7428,86,116,37,2,1,1,25,860.13,0,195.47368421052633,2.263157894736842,3.0526315789473686,0,1,239,Very High
29,1,34,0,1665,58,24,17,3,1,2,30,164.92,1,48.970588235294116,1.7058823529411764,0.7058823529411765,1,1,99,Medium
27,0,37,9,11145,104,9,42,5,2,1,55,182.235,0,301.2162162162162,2.810810810810811,0.24324324324324326,0,1,155,Medium
19,0,37,2,6528,109,34,24,2,1,1,25,451.665,0,176.43243243243242,2.945945945945946,0.918918918918919,0,1,167,High
7,0,35,1,3550,33,8,14,3,1,1,30,175.32,0,101.42857142857143,0.9428571428571428,0.22857142857142856,0,1,55,Medium
15,1,36,0,3700,52,17,16,3,1,2,30,218.08,1,102.77777777777777,1.4444444444444444,0.4722222222222222,1,1,85,Medium
15,1,37,0,2978,55,42,31,3,1,2,30,289.32,1,80.48648648648648,1.4864864864864864,1.135135135135135,1,1,128,High
6,0,37,0,843,13,8,2,3,1,2,30,66.24,1,22.783783783783782,0.35135135135135137,0.21621621621621623,0,1,23,Low
7,0,37,1,2378,36,8,6,4,1,1,45,80.35,0,64.27027027027027,0.972972972972973,0.21621621621621623,0,1,50,Low
9,0,34,2,7495,108,22,22,5,1,1,55,147.045,0,220.44117647058823,3.176470588235294,0.6470588235294118,0,1,152,Medium
6,1,37,0,1338,18,17,4,4,1,2,45,76.4,1,36.16216216216216,0.4864864864864865,0.4594594594594595,1,1,39,Low
6,0,37,2,1048,15,12,2,5,1,1,55,33.945,0,28.324324324324323,0.40540540540540543,0.32432432432432434,0,1,29,Low
31,1,32,4,16785,249,8,80,2,1,1,25,802.53,0,524.53125,7.78125,0.25,1,1,337,Very High
12,1,35,4,7675,127,279,33,3,2,1,30,1428.08,0,219.28571428571428,3.6285714285714286,7.9714285714285715,1,1,439,Very High
8,0,37,1,4428,93,10,28,3,1,1,30,220.84,0,119.67567567567568,2.5135135135135136,0.2702702702702703,0,1,131,Medium
9,0,36,0,2375,55,46,20,3,1,2,30,281.2,0,65.97222222222223,1.5277777777777777,1.2777777777777777,0,1,121,High
12,0,37,1,3490,64,183,23,2,1,1,25,983.43,0,94.32432432432432,1.7297297297297298,4.945945945945946,0,1,270,Very High
10,0,28,2,2025,47,201,11,3,2,1,30,886.88,0,72.32142857142857,1.6785714285714286,7.178571428571429,0,1,259,Very High
10,0,27,1,2278,50,38,68,4,1,1,45,153.2,0,84.37037037037037,1.8518518518518519,1.4074074074074074,0,1,156,Medium
17,0,28,0,1410,36,18,7,3,1,2,30,129.84,0,50.357142857142854,1.2857142857142858,0.6428571428571429,0,1,61,Medium
6,0,27,0,1535,21,29,3,4,1,2,45,111.4,0,56.851851851851855,0.7777777777777778,1.0740740740740742,0,1,53,Low
16,0,26,1,1935,43,27,13,2,1,1,25,210.51,0,74.42307692307692,1.6538461538461537,1.0384615384615385,0,1,83,Medium
8,0,26,1,3935,72,16,23,3,1,1,30,224.28,0,151.34615384615384,2.769230769230769,0.6153846153846154,0,1,111,Medium
8,0,19,1,2405,37,36,14,2,1,1,25,271.89,0,126.57894736842105,1.9473684210526316,1.894736842105263,0,1,87,High
22,0,18,2,7102,152,93,42,2,2,1,25,744.93,0,394.55555555555554,8.444444444444445,5.166666666666667,0,1,287,High
18,0,16,1,9642,182,81,40,5,1,1,55,268.86,0,602.625,11.375,5.0625,0,1,303,High
14,0,17,4,3562,56,39,19,3,2,1,30,300.72,0,209.52941176470588,3.2941176470588234,2.2941176470588234,0,1,114,High
8,0,10,2,5100,51,223,10,3,1,1,30,1098.04,0,510.0,5.1,22.3,0,1,284,Very High
9,0,10,2,2197,30,8,7,3,1,1,30,121.08,1,219.7,3.0,0.8,0,1,45,Medium
2,0,37,0,3660,60,0,17,2,1,1,25,167.4,0,98.91891891891892,1.6216216216216217,0.0,0,1,77,Medium
4,0,36,0,1743,49,334,24,2,1,1,25,1583.64,0,48.416666666666664,1.3611111111111112,9.277777777777779,0,1,407,Very High
4,0,37,0,3488,55,0,35,1,1,1,15,194.865,0,94.27027027027027,1.4864864864864864,0.0,0,1,90,Medium
0,0,37,0,1683,47,0,33,1,1,1,15,95.15,0,45.486486486486484,1.2702702702702702,0.0,0,0,80,Low
5,0,37,0,3065,71,7,28,3,1,1,30,153.44,0,82.83783783783784,1.9189189189189189,0.1891891891891892,0,1,106,Medium
0,0,37,0,1650,28,260,18,3,1,1,30,1107.12,0,44.5945945945946,0.7567567567567568,7.027027027027027,0,0,306,Very High
7,0,36,1,8405,110,119,43,3,1,1,30,816.6,0,233.47222222222223,3.0555555555555554,3.3055555555555554,0,1,272,Very High
1,0,37,0,13063,158,0,44,3,1,1,30,528.84,0,353.05405405405406,4.27027027027027,0.0,0,1,202,High
1,0,37,0,3805,72,0,25,3,1,1,30,155.08,0,102.83783783783784,1.945945945945946,0.0,0,1,97,Medium
0,0,37,0,5208,84,0,12,2,1,1,25,238.14,0,140.75675675675674,2.27027027027027,0.0,0,0,96,High
3,0,37,0,1528,43,0,17,3,1,2,30,62.84,0,41.2972972972973,1.162162162162162,0.0,0,1,60,Low
19,0,37,2,14430,214,29,32,3,1,1,30,701.76,0,390.0,5.783783783783784,0.7837837837837838,0,1,275,High
0,0,37,0,2385,16,458,8,3,1,1,30,1928.04,0,64.45945945945945,0.43243243243243246,12.378378378378379,0,0,482,Very High
3,0,36,0,14775,171,125,30,2,1,1,25,1235.07,0,410.4166666666667,4.75,3.4722222222222223,0,1,326,Very High
0,0,36,0,5790,75,161,26,3,1,1,30,878.6,0,160.83333333333334,2.0833333333333335,4.472222222222222,0,0,262,Very High
0,0,36,0,165,3,0,11,2,1,2,25,7.56,0,4.583333333333333,0.08333333333333333,0.0,0,0,14,Low
0,0,37,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0,0,0,Low
0,0,36,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0,0,0,Low
0,0,36,0,6798,116,359,43,2,1,1,25,1926.63,0,188.83333333333334,3.2222222222222223,9.972222222222221,0,0,518,Very High
1,0,36,0,10755,143,0,47,3,1,1,30,435.92,0,298.75,3.9722222222222223,0.0,0,1,190,High
2,0,36,0,6008,64,83,37,2,1,1,25,646.74,0,166.88888888888889,1.7777777777777777,2.3055555555555554,0,1,184,High
17,0,32,0,245,36,0,17,2,1,2,25,12.645,1,7.65625,1.125,0.0,0,1,53,Low
15,0,35,7,9725,82,0,42,4,1,1,45,245.175,0,277.85714285714283,2.342857142857143,0.0,0,1,124,High
7,0,35,0,5108,87,1,24,2,1,1,25,238.275,1,145.94285714285715,2.4857142857142858,0.02857142857142857,0,1,112,High
0,0,33,0,2130,11,0,14,3,1,1,30,85.64,0,64.54545454545455,0.3333333333333333,0.0,0,0,25,Low
3,1,34,0,2280,30,0,16,2,1,2,25,103.95,1,67.05882352941177,0.8823529411764706,0.0,1,1,46,Low
3,0,35,0,1558,33,9,31,3,1,2,30,99.64,1,44.51428571428571,0.9428571428571428,0.2571428571428571,0,1,73,Low
0,0,35,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0,0,0,Low
0,0,35,0,958,14,0,6,3,1,1,30,38.88,0,27.37142857142857,0.4,0.0,0,0,20,Low
0,0,32,0,6075,86,0,22,4,1,1,45,154.025,0,189.84375,2.6875,0.0,0,0,108,Medium
0,0,35,0,0,0,0,0,4,1,2,45,0.0,1,0.0,0.0,0.0,0,0,0,Low
0,0,35,0,0,0,0,0,5,1,1,55,0.0,0,0.0,0.0,0.0,0,0,0,Low
19,0,30,2,15365,227,0,80,2,1,1,25,701.64,0,512.1666666666666,7.566666666666666,0.0,0,1,307,High
0,0,33,2,6255,105,246,33,2,2,1,25,1393.2,0,189.54545454545453,3.1818181818181817,7.454545454545454,0,0,384,Very High
0,0,35,0,3008,71,0,28,2,1,1,25,138.555,0,85.94285714285714,2.0285714285714285,0.0,0,0,99,Medium
0,0,34,0,955,33,13,20,3,1,2,30,91.52,0,28.08823529411765,0.9705882352941176,0.38235294117647056,0,0,66,Low
0,0,35,0,2070,42,150,23,2,1,1,25,770.04,0,59.142857142857146,1.2,4.285714285714286,0,0,215,High
0,0,26,0,605,25,168,11,2,2,1,25,784.35,0,23.26923076923077,0.9615384615384616,6.461538461538462,0,0,204,High
0,0,25,0,858,28,5,68,4,1,1,45,34.65,0,34.32,1.12,0.2,0,0,101,Low
0,0,26,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0,0,0,Low
0,0,25,0,0,0,0,0,4,1,2,45,0.0,0,0.0,0.0,0.0,0,0,0,Low
4,0,24,0,515,21,0,13,2,1,1,25,24.12,0,21.458333333333332,0.875,0.0,0,1,34,Low
0,0,24,0,2515,50,0,23,3,1,1,30,102.6,0,104.79166666666667,2.0833333333333335,0.0,0,0,73,Low
0,0,17,0,985,15,3,14,2,1,1,25,58.5,0,57.94117647058823,0.8823529411764706,0.17647058823529413,0,0,32,Low
10,0,16,0,5682,130,60,42,1,2,1,15,649.66,0,355.125,8.125,3.75,0,1,232,High
6,0,14,0,8222,160,48,40,4,1,1,45,329.55,0,587.2857142857143,11.428571428571429,3.4285714285714284,0,1,248,High
2,0,15,2,2142,34,6,19,3,1,1,30,111.04,0,142.8,2.2666666666666666,0.4,0,1,59,Low
0,0,8,0,3680,29,190,10,3,1,1,30,908.36,0,460.0,3.625,23.75,0,0,229,Very High
0,0,8,0,777,8,0,7,3,1,1,30,31.4,1,97.125,1.0,0.0,0,0,15,Low
9,1,38,0,2238,54,8,17,3,1,2,30,123.68,0,58.89473684210526,1.4210526315789473,0.21052631578947367,1,1,79,Medium
0,0,37,0,875,14,0,11,2,1,2,25,40.005,0,23.64864864864865,0.3783783783783784,0.0,0,0,25,Low
23,0,33,0,955,47,16,17,2,1,2,25,117.09,1,28.939393939393938,1.4242424242424243,0.48484848484848486,0,1,80,Low
21,1,36,8,10435,93,1,42,5,1,1,55,159.42,0,289.8611111111111,2.5833333333333335,0.027777777777777776,1,1,136,Medium
13,0,36,1,5818,98,26,24,2,1,1,25,383.22,1,161.61111111111111,2.7222222222222223,0.7222222222222222,0,1,148,High
9,1,35,0,2990,41,9,16,3,1,2,30,157.24,1,85.42857142857143,1.1714285714285715,0.2571428571428571,1,1,66,Medium
9,0,36,0,2268,44,34,31,3,1,2,30,228.48,1,63.0,1.2222222222222223,0.9444444444444444,0,1,109,Medium
0,0,36,0,628,7,9,4,4,1,2,45,38.375,1,17.444444444444443,0.19444444444444445,0.25,0,0,20,Low
25,0,31,3,16075,238,0,80,2,1,1,25,734.085,0,518.5483870967741,7.67741935483871,0.0,0,1,318,High
4,1,27,1,1315,36,193,11,2,2,1,25,929.295,1,48.7037037037037,1.3333333333333333,7.148148148148148,1,1,240,Very High
0,0,26,0,825,10,21,3,4,1,2,45,73.375,0,31.73076923076923,0.38461538461538464,0.8076923076923077,0,0,34,Low
16,0,17,1,6392,141,85,42,2,2,1,25,676.485,0,376.0,8.294117647058824,5.0,0,1,268,High
12,0,15,0,8932,171,73,40,4,1,1,45,410.075,0,595.4666666666667,11.4,4.866666666666666,0,1,284,High
8,0,16,3,2852,45,31,19,3,1,1,30,239.88,0,178.25,2.8125,1.9375,0,1,95,High
3,0,9,1,1487,19,0,7,3,1,1,30,60.24,1,165.22222222222223,2.111111111111111,0.0,0,1,26,Low
21,0,36,8,10435,93,1,42,5,1,1,55,159.42,0,289.8611111111111,2.5833333333333335,0.027777777777777776,0,1,136,Medium
25,1,31,3,16075,238,0,80,2,1,1,25,734.085,0,518.5483870967741,7.67741935483871,0.0,1,1,318,High
3,1,9,1,1487,19,0,7,3,1,1,30,60.24,1,165.22222222222223,2.111111111111111,0.0,1,1,26,Low
3,0,36,0,4065,65,0,15,2,1,1,25,185.85,0,112.91666666666667,1.8055555555555556,0.0,0,1,80,Medium
5,0,35,0,2148,54,352,22,2,1,1,25,1683.09,0,61.371428571428574,1.542857142857143,10.057142857142857,0,1,428,Very High
5,0,36,0,3893,60,0,33,1,1,1,15,217.415,0,108.13888888888889,1.6666666666666667,0.0,0,1,93,Medium
0,0,36,0,2088,52,0,31,1,1,1,15,117.7,0,58.0,1.4444444444444444,0.0,0,0,83,Medium
6,0,36,0,3470,76,25,26,2,1,1,25,272.07,0,96.38888888888889,2.111111111111111,0.6944444444444444,0,1,127,High
0,0,36,0,2055,33,278,16,3,1,1,30,1195.52,0,57.083333333333336,0.9166666666666666,7.722222222222222,0,0,327,Very High
8,0,35,1,8810,115,137,41,3,1,1,30,905.0,0,251.71428571428572,3.2857142857142856,3.914285714285714,0,1,293,Very High
2,0,36,0,13468,163,0,42,3,1,1,30,545.24,0,374.1111111111111,4.527777777777778,0.0,0,1,205,High
2,0,36,0,4210,77,0,23,3,1,1,30,171.48,0,116.94444444444444,2.138888888888889,0.0,0,1,100,Medium
1,0,36,0,5613,89,0,10,2,1,1,25,256.59,0,155.91666666666666,2.4722222222222223,0.0,0,1,99,High
4,0,36,0,1933,48,1,15,3,1,2,30,83.24,0,53.69444444444444,1.3333333333333333,0.027777777777777776,0,1,64,Low
20,0,36,2,14835,219,47,30,3,1,1,30,790.16,0,412.0833333333333,6.083333333333333,1.3055555555555556,0,1,296,Very High
0,0,36,0,2790,21,476,6,3,1,1,30,2016.44,0,77.5,0.5833333333333334,13.222222222222221,0,0,503,Very High
4,0,35,0,15180,176,143,28,2,1,1,25,1334.52,0,433.7142857142857,5.0285714285714285,4.085714285714285,0,1,347,Very High
0,0,35,0,6195,80,179,24,3,1,1,30,967.0,0,177.0,2.2857142857142856,5.114285714285714,0,0,283,Very High
0,0,35,0,570,8,0,9,2,1,2,25,26.01,0,16.285714285714285,0.22857142857142856,0.0,0,0,17,Low
0,0,36,0,405,8,6,6,2,1,2,25,45.585,0,11.25,0.2222222222222222,0.16666666666666666,0,0,20,Low
0,0,35,0,7203,121,377,41,2,1,1,25,2026.08,0,205.8,3.4571428571428573,10.771428571428572,0,0,539,Very High
2,0,35,0,11160,148,4,45,3,1,1,30,468.32,0,318.85714285714283,4.228571428571429,0.11428571428571428,0,1,197,High
3,0,35,0,6413,69,101,35,2,1,1,25,746.19,0,183.22857142857143,1.9714285714285715,2.8857142857142857,0,1,205,High
18,0,31,0,650,41,9,15,2,1,2,25,71.595,1,20.967741935483872,1.3225806451612903,0.2903225806451613,0,1,65,Low
16,0,34,7,10130,87,0,40,4,1,1,45,255.425,0,297.94117647058823,2.5588235294117645,0.0,0,1,127,High
8,1,34,0,5513,92,19,22,2,1,1,25,337.725,1,162.14705882352942,2.7058823529411766,0.5588235294117647,1,1,133,High
0,0,32,0,2535,16,0,12,3,1,1,30,102.04,0,79.21875,0.5,0.0,0,0,28,Low
4,0,33,0,2685,35,2,14,2,1,2,25,131.4,1,81.36363636363636,1.0606060606060606,0.06060606060606061,0,1,51,Medium
4,0,34,0,1963,38,27,29,3,1,2,30,188.04,1,57.73529411764706,1.1176470588235294,0.7941176470588235,0,1,94,Medium
0,0,34,0,1363,19,0,4,3,1,1,30,55.28,0,40.088235294117645,0.5588235294117647,0.0,0,0,23,Low
0,0,31,0,6480,91,7,20,4,1,1,45,181.775,0,209.03225806451613,2.935483870967742,0.22580645161290322,0,0,118,Medium
0,0,34,0,323,1,2,2,4,1,2,45,13.1,1,9.5,0.029411764705882353,0.058823529411764705,0,0,5,Low
20,0,29,2,15770,232,0,78,2,1,1,25,720.09,0,543.7931034482758,8.0,0.0,0,1,310,High
1,0,32,2,6660,110,264,31,2,2,1,25,1492.65,0,208.125,3.4375,8.25,0,1,405,Very High
0,0,34,0,3413,76,0,26,2,1,1,25,157.005,0,100.38235294117646,2.235294117647059,0.0,0,0,102,Medium
0,0,33,0,1360,38,31,18,3,1,2,30,179.92,0,41.21212121212121,1.1515151515151516,0.9393939393939394,0,0,87,Medium
1,0,34,0,2475,47,168,21,2,1,1,25,869.49,0,72.79411764705883,1.3823529411764706,4.9411764705882355,0,1,236,Very High
0,1,25,0,1010,30,186,9,2,2,1,25,883.8,1,40.4,1.2,7.44,1,0,225,Very High
0,0,24,0,1263,33,23,66,4,1,1,45,89.9,0,52.625,1.375,0.9583333333333334,0,0,122,Low
6,0,25,0,395,19,3,5,2,1,2,25,32.13,0,15.8,0.76,0.12,0,1,27,Low
0,0,24,0,520,4,14,1,4,1,2,45,48.1,0,21.666666666666668,0.16666666666666666,0.5833333333333334,0,0,19,Low
5,0,23,0,920,26,12,11,2,1,1,25,96.57,0,40.0,1.1304347826086956,0.5217391304347826,0,1,49,Low
0,0,23,0,2920,55,1,21,3,1,1,30,123.0,0,126.95652173913044,2.391304347826087,0.043478260869565216,0,0,77,Medium
0,0,16,0,1390,20,21,12,2,1,1,25,157.95,0,86.875,1.25,1.3125,0,0,53,Medium
11,0,15,0,6088,135,78,40,1,2,1,15,771.265,0,405.8666666666667,9.0,5.2,0,1,253,High
7,0,13,0,8628,165,66,38,4,1,1,45,384.825,0,663.6923076923077,12.692307692307692,5.076923076923077,0,1,269,High
3,0,14,2,2548,39,24,17,3,1,1,30,199.48,0,182.0,2.7857142857142856,1.7142857142857142,0,1,80,Medium
0,0,7,0,4085,34,208,8,3,1,1,30,996.76,0,583.5714285714286,4.857142857142857,29.714285714285715,0,0,250,Very High
0,1,7,0,1183,13,0,5,2,1,2,25,53.82,1,169.0,1.8571428571428572,0.0,1,0,18,Low
6,0,38,0,4125,68,3,17,2,1,1,25,202.185,0,108.55263157894737,1.7894736842105263,0.07894736842105263,0,1,88,Medium
0,0,39,0,73,2,5,4,2,1,1,25,25.875,0,1.8717948717948718,0.05128205128205128,0.1282051282051282,0,0,11,Low
8,0,37,0,2208,57,357,24,2,1,1,25,1708.425,0,59.67567567567568,1.5405405405405406,9.64864864864865,0,1,438,Very High
8,0,38,0,3953,63,0,35,1,1,1,15,220.88,0,104.02631578947368,1.6578947368421053,0.0,0,1,98,Medium
1,0,38,0,2148,55,0,33,1,1,1,15,121.165,0,56.526315789473685,1.4473684210526316,0.0,0,1,88,Medium
9,0,38,1,3530,79,30,28,3,1,1,30,264.36,0,92.89473684210526,2.0789473684210527,0.7894736842105263,0,1,137,High
2,0,38,0,2115,36,283,18,3,1,1,30,1218.04,0,55.6578947368421,0.9473684210526315,7.447368421052632,0,1,337,Very High
11,0,37,2,8870,118,142,43,3,1,1,30,927.52,0,239.72972972972974,3.189189189189189,3.8378378378378377,0,1,303,Very High
5,0,38,0,13528,166,0,44,3,1,1,30,547.76,0,356.0,4.368421052631579,0.0,0,1,210,High
5,0,38,1,4270,80,0,25,3,1,1,30,174.0,0,112.36842105263158,2.1052631578947367,0.0,0,1,105,Medium
4,0,38,0,5673,92,5,12,2,1,1,25,281.925,0,149.28947368421052,2.4210526315789473,0.13157894736842105,0,1,109,High
7,0,38,0,1993,51,6,17,3,1,1,30,105.76,0,52.44736842105263,1.3421052631578947,0.15789473684210525,0,1,74,Low
23,0,38,3,14895,222,52,32,3,1,1,30,812.68,0,391.9736842105263,5.842105263157895,1.368421052631579,0,1,306,Very High
2,0,38,1,2850,24,481,8,3,1,1,30,2038.96,0,75.0,0.631578947368421,12.657894736842104,0,1,513,Very High
7,0,37,0,15240,179,148,30,2,1,1,25,1359.855,0,411.8918918918919,4.837837837837838,4.0,0,1,357,Very High
1,0,37,1,6255,83,184,26,3,1,1,30,989.52,0,169.05405405405406,2.2432432432432434,4.972972972972973,0,1,293,Very High
0,0,37,0,630,11,0,11,2,1,1,25,28.845,0,17.027027027027028,0.2972972972972973,0.0,0,0,22,Low
0,0,38,0,465,11,11,8,2,1,1,25,70.92,0,12.236842105263158,0.2894736842105263,0.2894736842105263,0,0,30,Low
0,0,37,0,0,0,0,0,2,1,1,25,0.0,1,0.0,0.0,0.0,0,0,0,Low
